frame,tipo_objeto,conf,track_id,x1,y1,x2,y2,conf_matricula,mx1,my1,mx2,my2,texto_matricula
112,car,0.799,7,1435,319,1513,383,0.0,0.0,0.0,0.0,0.0,
112,person,0.896,3,42,240,170,491,0.0,0.0,0.0,0.0,0.0,
112,car,0.591,2,1261,315,1296,350,0.0,0.0,0.0,0.0,0.0,
113,bus,0.716,1,1294,233,1439,377,0.0,0.0,0.0,0.0,0.0,
113,car,0.801,7,1434,319,1513,383,0.0,0.0,0.0,0.0,0.0,
113,person,0.896,3,44,239,172,491,0.0,0.0,0.0,0.0,0.0,
113,car,0.616,2,1260,315,1296,350,0.0,0.0,0.0,0.0,0.0,
114,bus,0.769,1,1293,234,1436,377,0.0,0.0,0.0,0.0,0.0,
114,car,0.795,7,1432,319,1513,383,0.0,0.0,0.0,0.0,0.0,
114,person,0.885,3,49,241,175,489,0.0,0.0,0.0,0.0,0.0,
114,car,0.629,2,1260,315,1295,349,0.0,0.0,0.0,0.0,0.0,
115,bus,0.704,1,1292,234,1434,378,0.0,0.0,0.0,0.0,0.0,
115,car,0.783,7,1430,320,1512,383,0.0,0.0,0.0,0.0,0.0,
115,person,0.892,3,56,241,179,487,0.0,0.0,0.0,0.0,0.0,
115,car,0.608,2,1259,314,1295,349,0.0,0.0,0.0,0.0,0.0,
116,bus,0.709,1,1292,235,1433,377,0.0,0.0,0.0,0.0,0.0,
116,car,0.757,7,1429,320,1511,383,0.0,0.0,0.0,0.0,0.0,
116,person,0.879,3,64,241,183,484,0.0,0.0,0.0,0.0,0.0,
116,car,0.551,2,1257,314,1295,350,0.0,0.0,0.0,0.0,0.0,
117,bus,0.806,1,1292,235,1433,378,0.0,0.0,0.0,0.0,0.0,
117,car,0.774,7,1427,320,1512,383,0.0,0.0,0.0,0.0,0.0,
117,person,0.831,3,72,240,187,482,0.0,0.0,0.0,0.0,0.0,
117,car,0.538,2,1256,313,1295,350,0.0,0.0,0.0,0.0,0.0,
118,bus,0.811,1,1292,235,1431,377,0.0,0.0,0.0,0.0,0.0,
118,car,0.781,7,1427,320,1512,383,0.0,0.0,0.0,0.0,0.0,
118,person,0.794,3,80,241,190,481,0.0,0.0,0.0,0.0,0.0,
118,car,0.515,2,1254,312,1295,350,0.0,0.0,0.0,0.0,0.0,
119,bus,0.802,1,1291,235,1430,377,0.0,0.0,0.0,0.0,0.0,
119,car,0.751,7,1426,320,1513,383,0.0,0.0,0.0,0.0,0.0,
119,person,0.81,3,87,241,194,480,0.0,0.0,0.0,0.0,0.0,
119,car,0.482,2,1254,311,1295,350,0.0,0.0,0.0,0.0,0.0,
120,bus,0.782,1,1290,236,1428,376,0.0,0.0,0.0,0.0,0.0,
120,car,0.698,7,1425,320,1511,382,0.0,0.0,0.0,0.0,0.0,
120,person,0.826,3,92,237,197,479,0.0,0.0,0.0,0.0,0.0,
120,car,0.389,2,1254,312,1294,349,0.0,0.0,0.0,0.0,0.0,
121,bus,0.731,1,1290,237,1426,376,0.0,0.0,0.0,0.0,0.0,
121,car,0.662,7,1425,321,1511,382,0.0,0.0,0.0,0.0,0.0,
121,person,0.839,3,99,237,202,478,0.0,0.0,0.0,0.0,0.0,
122,bus,0.779,1,1290,238,1425,375,0.0,0.0,0.0,0.0,0.0,
122,car,0.696,7,1425,321,1511,381,0.0,0.0,0.0,0.0,0.0,
122,person,0.861,3,106,237,207,477,0.0,0.0,0.0,0.0,0.0,
123,bus,0.777,1,1289,238,1423,375,0.0,0.0,0.0,0.0,0.0,
123,car,0.682,7,1426,321,1512,381,0.0,0.0,0.0,0.0,0.0,
123,person,0.85,3,111,240,211,478,0.0,0.0,0.0,0.0,0.0,
124,bus,0.797,1,1288,238,1421,374,0.0,0.0,0.0,0.0,0.0,
124,car,0.731,7,1426,321,1513,382,0.0,0.0,0.0,0.0,0.0,
124,person,0.873,3,114,241,214,478,0.0,0.0,0.0,0.0,0.0,
125,bus,0.707,1,1287,238,1420,374,0.0,0.0,0.0,0.0,0.0,
125,car,0.742,7,1426,321,1515,382,0.0,0.0,0.0,0.0,0.0,
125,person,0.861,3,121,242,220,478,0.0,0.0,0.0,0.0,0.0,
126,bus,0.661,1,1287,239,1418,373,0.0,0.0,0.0,0.0,0.0,
126,car,0.737,7,1426,321,1516,383,0.0,0.0,0.0,0.0,0.0,
126,person,0.851,3,125,242,224,479,0.0,0.0,0.0,0.0,0.0,
127,bus,0.767,1,1286,240,1416,372,0.0,0.0,0.0,0.0,0.0,
127,car,0.746,7,1428,321,1518,383,0.0,0.0,0.0,0.0,0.0,
127,person,0.845,3,130,242,228,479,0.0,0.0,0.0,0.0,0.0,
128,bus,0.654,1,1286,241,1415,372,0.0,0.0,0.0,0.0,0.0,
128,car,0.737,7,1429,321,1519,384,0.0,0.0,0.0,0.0,0.0,
128,person,0.815,3,134,242,230,476,0.0,0.0,0.0,0.0,0.0,
129,bus,0.597,1,1286,241,1414,371,0.0,0.0,0.0,0.0,0.0,
129,car,0.746,7,1429,321,1520,384,0.0,0.0,0.0,0.0,0.0,
129,person,0.832,3,141,242,235,473,0.0,0.0,0.0,0.0,0.0,
129,truck,0.546,9,1288,240,1413,370,0.0,0.0,0.0,0.0,0.0,
129,car,0.504,2,1250,314,1287,348,0.0,0.0,0.0,0.0,0.0,
130,bus,0.515,1,1286,241,1413,371,0.0,0.0,0.0,0.0,0.0,
130,car,0.727,7,1430,321,1520,384,0.0,0.0,0.0,0.0,0.0,
130,person,0.819,3,147,243,239,471,0.0,0.0,0.0,0.0,0.0,
130,truck,0.611,9,1287,240,1413,370,0.0,0.0,0.0,0.0,0.0,
130,car,0.483,2,1250,314,1286,347,0.0,0.0,0.0,0.0,0.0,
131,bus,0.706,1,1285,242,1413,371,0.0,0.0,0.0,0.0,0.0,
131,car,0.72,7,1430,321,1520,383,0.0,0.0,0.0,0.0,0.0,
131,person,0.816,3,155,244,245,470,0.0,0.0,0.0,0.0,0.0,
131,truck,0.471,9,1287,240,1412,370,0.0,0.0,0.0,0.0,0.0,
131,car,0.44,2,1250,315,1286,347,0.0,0.0,0.0,0.0,0.0,
132,bus,0.772,1,1286,243,1411,370,0.0,0.0,0.0,0.0,0.0,
132,car,0.735,7,1429,321,1520,384,0.0,0.0,0.0,0.0,0.0,
132,person,0.845,3,160,242,250,469,0.0,0.0,0.0,0.0,0.0,
132,car,0.421,2,1250,315,1286,347,0.0,0.0,0.0,0.0,0.0,
133,bus,0.742,1,1286,244,1409,370,0.0,0.0,0.0,0.0,0.0,
133,car,0.742,7,1429,320,1520,385,0.0,0.0,0.0,0.0,0.0,
133,person,0.807,3,166,240,254,467,0.0,0.0,0.0,0.0,0.0,
133,car,0.383,2,1249,315,1285,347,0.0,0.0,0.0,0.0,0.0,
134,bus,0.593,1,1286,245,1408,369,0.0,0.0,0.0,0.0,0.0,
134,car,0.744,7,1428,320,1520,385,0.0,0.0,0.0,0.0,0.0,
134,person,0.846,3,173,240,262,467,0.0,0.0,0.0,0.0,0.0,
134,car,0.428,2,1245,315,1281,346,0.0,0.0,0.0,0.0,0.0,
135,bus,0.732,1,1285,245,1407,369,0.0,0.0,0.0,0.0,0.0,
135,car,0.752,7,1428,321,1518,384,0.0,0.0,0.0,0.0,0.0,
135,person,0.816,3,182,244,270,467,0.0,0.0,0.0,0.0,0.0,
135,car,0.432,2,1244,316,1280,346,0.0,0.0,0.0,0.0,0.0,
136,bus,0.774,1,1284,245,1407,368,0.0,0.0,0.0,0.0,0.0,
136,car,0.744,7,1428,321,1517,384,0.0,0.0,0.0,0.0,0.0,
136,person,0.859,3,188,243,276,467,0.0,0.0,0.0,0.0,0.0,
136,car,0.406,2,1243,316,1281,347,0.0,0.0,0.0,0.0,0.0,
137,bus,0.673,1,1284,245,1406,368,0.0,0.0,0.0,0.0,0.0,
137,car,0.744,7,1428,321,1517,384,0.0,0.0,0.0,0.0,0.0,
137,person,0.837,3,193,245,281,467,0.0,0.0,0.0,0.0,0.0,
137,car,0.407,2,1241,317,1280,347,0.0,0.0,0.0,0.0,0.0,
138,bus,0.761,1,1283,245,1405,368,0.0,0.0,0.0,0.0,0.0,
138,car,0.734,7,1428,321,1517,384,0.0,0.0,0.0,0.0,0.0,
138,person,0.825,3,197,251,283,467,0.0,0.0,0.0,0.0,0.0,
138,car,0.439,2,1240,317,1279,346,0.0,0.0,0.0,0.0,0.0,
139,bus,0.817,1,1282,246,1403,367,0.0,0.0,0.0,0.0,0.0,
139,car,0.739,7,1427,321,1516,384,0.0,0.0,0.0,0.0,0.0,
139,person,0.85,3,199,252,285,467,0.0,0.0,0.0,0.0,0.0,
139,car,0.538,2,1240,317,1278,345,0.0,0.0,0.0,0.0,0.0,
140,bus,0.842,1,1282,247,1401,367,0.0,0.0,0.0,0.0,0.0,
140,car,0.746,7,1427,321,1516,384,0.0,0.0,0.0,0.0,0.0,
140,person,0.829,3,201,251,288,467,0.0,0.0,0.0,0.0,0.0,
140,car,0.567,2,1240,317,1278,345,0.0,0.0,0.0,0.0,0.0,
141,bus,0.839,1,1281,247,1400,367,0.0,0.0,0.0,0.0,0.0,
141,car,0.725,7,1428,321,1516,384,0.0,0.0,0.0,0.0,0.0,
141,person,0.841,3,202,248,290,467,0.0,0.0,0.0,0.0,0.0,
141,car,0.516,2,1239,317,1278,344,0.0,0.0,0.0,0.0,0.0,
142,bus,0.77,1,1280,247,1398,366,0.0,0.0,0.0,0.0,0.0,
142,car,0.701,7,1426,322,1513,383,0.0,0.0,0.0,0.0,0.0,
142,person,0.854,3,206,245,293,466,0.0,0.0,0.0,0.0,0.0,
142,car,0.52,2,1239,318,1276,344,0.0,0.0,0.0,0.0,0.0,
143,bus,0.755,1,1278,248,1396,366,0.0,0.0,0.0,0.0,0.0,
143,car,0.658,7,1424,322,1509,383,0.0,0.0,0.0,0.0,0.0,
143,person,0.858,3,211,247,296,463,0.0,0.0,0.0,0.0,0.0,
143,car,0.523,2,1237,317,1275,344,0.0,0.0,0.0,0.0,0.0,
144,bus,0.722,1,1277,248,1395,366,0.0,0.0,0.0,0.0,0.0,
144,car,0.665,7,1423,322,1509,384,0.0,0.0,0.0,0.0,0.0,
144,person,0.849,3,216,246,299,461,0.0,0.0,0.0,0.0,0.0,
144,car,0.536,2,1236,316,1276,344,0.0,0.0,0.0,0.0,0.0,
145,bus,0.726,1,1276,249,1394,367,0.0,0.0,0.0,0.0,0.0,
145,car,0.66,7,1424,322,1510,384,0.0,0.0,0.0,0.0,0.0,
145,person,0.828,3,221,245,303,459,0.0,0.0,0.0,0.0,0.0,
145,car,0.577,2,1236,316,1276,345,0.0,0.0,0.0,0.0,0.0,
146,bus,0.694,1,1276,248,1393,366,0.0,0.0,0.0,0.0,0.0,
146,car,0.653,7,1424,322,1509,384,0.0,0.0,0.0,0.0,0.0,
146,person,0.839,3,225,243,305,458,0.0,0.0,0.0,0.0,0.0,
146,car,0.509,2,1237,317,1275,345,0.0,0.0,0.0,0.0,0.0,
147,bus,0.749,1,1275,249,1391,366,0.0,0.0,0.0,0.0,0.0,
147,car,0.656,7,1422,322,1505,383,0.0,0.0,0.0,0.0,0.0,
147,person,0.848,3,231,243,310,459,0.0,0.0,0.0,0.0,0.0,
147,car,0.487,2,1236,318,1274,344,0.0,0.0,0.0,0.0,0.0,
148,bus,0.719,1,1274,249,1390,365,0.0,0.0,0.0,0.0,0.0,
148,car,0.66,7,1422,322,1504,383,0.0,0.0,0.0,0.0,0.0,
148,person,0.874,3,235,242,314,459,0.0,0.0,0.0,0.0,0.0,
148,car,0.509,2,1235,317,1273,344,0.0,0.0,0.0,0.0,0.0,
149,bus,0.748,1,1274,249,1388,364,0.0,0.0,0.0,0.0,0.0,
149,car,0.661,7,1421,322,1502,383,0.0,0.0,0.0,0.0,0.0,
149,person,0.869,3,237,243,315,459,0.0,0.0,0.0,0.0,0.0,
149,car,0.505,2,1235,317,1273,344,0.0,0.0,0.0,0.0,0.0,
150,bus,0.782,1,1274,250,1387,364,0.0,0.0,0.0,0.0,0.0,
150,car,0.655,7,1421,323,1501,383,0.0,0.0,0.0,0.0,0.0,
150,person,0.872,3,239,243,317,459,0.0,0.0,0.0,0.0,0.0,
150,car,0.473,2,1234,316,1274,344,0.0,0.0,0.0,0.0,0.0,
150,car,0.542,11,1384,323,1427,360,0.0,0.0,0.0,0.0,0.0,
151,bus,0.754,1,1273,250,1386,363,0.0,0.0,0.0,0.0,0.0,
151,car,0.653,7,1421,323,1499,383,0.0,0.0,0.0,0.0,0.0,
151,person,0.862,3,242,244,320,459,0.0,0.0,0.0,0.0,0.0,
151,car,0.487,2,1234,315,1274,344,0.0,0.0,0.0,0.0,0.0,
151,car,0.54,11,1385,323,1426,360,0.0,0.0,0.0,0.0,0.0,
152,bus,0.763,1,1272,250,1385,363,0.0,0.0,0.0,0.0,0.0,
152,car,0.654,7,1421,323,1498,383,0.0,0.0,0.0,0.0,0.0,
152,person,0.864,3,245,245,323,458,0.0,0.0,0.0,0.0,0.0,
152,car,0.362,2,1234,315,1273,343,0.0,0.0,0.0,0.0,0.0,
152,car,0.541,11,1384,324,1425,360,0.0,0.0,0.0,0.0,0.0,
153,bus,0.827,1,1272,250,1384,363,0.0,0.0,0.0,0.0,0.0,
153,car,0.646,7,1421,324,1497,383,0.0,0.0,0.0,0.0,0.0,
153,person,0.847,3,248,249,326,458,0.0,0.0,0.0,0.0,0.0,
153,car,0.54,11,1383,324,1424,360,0.0,0.0,0.0,0.0,0.0,
154,bus,0.833,1,1272,251,1384,362,0.0,0.0,0.0,0.0,0.0,
154,car,0.637,7,1421,324,1495,382,0.0,0.0,0.0,0.0,0.0,
154,person,0.846,3,251,250,329,457,0.0,0.0,0.0,0.0,0.0,
154,car,0.521,11,1382,324,1422,360,0.0,0.0,0.0,0.0,0.0,
155,bus,0.84,1,1271,251,1383,362,0.0,0.0,0.0,0.0,0.0,
155,car,0.649,7,1422,324,1497,383,0.0,0.0,0.0,0.0,0.0,
155,person,0.843,3,254,249,332,457,0.0,0.0,0.0,0.0,0.0,
155,car,0.544,11,1381,324,1422,360,0.0,0.0,0.0,0.0,0.0,
156,bus,0.777,1,1270,251,1381,362,0.0,0.0,0.0,0.0,0.0,
156,car,0.607,7,1423,324,1498,383,0.0,0.0,0.0,0.0,0.0,
156,person,0.831,3,258,249,335,455,0.0,0.0,0.0,0.0,0.0,
156,car,0.528,11,1381,324,1422,360,0.0,0.0,0.0,0.0,0.0,
157,bus,0.843,1,1270,251,1381,362,0.0,0.0,0.0,0.0,0.0,
157,car,0.597,7,1425,324,1500,383,0.0,0.0,0.0,0.0,0.0,
157,person,0.862,3,266,250,342,454,0.0,0.0,0.0,0.0,0.0,
157,car,0.515,11,1380,325,1422,361,0.0,0.0,0.0,0.0,0.0,
158,bus,0.851,1,1269,251,1380,362,0.0,0.0,0.0,0.0,0.0,
158,car,0.595,7,1425,324,1501,383,0.0,0.0,0.0,0.0,0.0,
158,person,0.858,3,272,247,349,453,0.0,0.0,0.0,0.0,0.0,
158,car,0.485,11,1379,325,1421,361,0.0,0.0,0.0,0.0,0.0,
158,car,0.519,2,1234,318,1269,343,0.0,0.0,0.0,0.0,0.0,
159,bus,0.865,1,1268,252,1379,362,0.0,0.0,0.0,0.0,0.0,
159,car,0.602,7,1425,323,1501,383,0.0,0.0,0.0,0.0,0.0,
159,person,0.865,3,278,244,354,453,0.0,0.0,0.0,0.0,0.0,
159,car,0.502,11,1378,325,1420,360,0.0,0.0,0.0,0.0,0.0,
159,car,0.518,2,1234,318,1269,343,0.0,0.0,0.0,0.0,0.0,
160,bus,0.844,1,1268,252,1377,361,0.0,0.0,0.0,0.0,0.0,
160,car,0.607,7,1425,323,1501,383,0.0,0.0,0.0,0.0,0.0,
160,person,0.847,3,283,243,358,453,0.0,0.0,0.0,0.0,0.0,
160,car,0.496,11,1378,325,1420,360,0.0,0.0,0.0,0.0,0.0,
160,car,0.522,2,1234,318,1270,343,0.0,0.0,0.0,0.0,0.0,
161,bus,0.853,1,1267,253,1376,361,0.0,0.0,0.0,0.0,0.0,
161,car,0.615,7,1426,323,1502,383,0.0,0.0,0.0,0.0,0.0,
161,person,0.852,3,289,251,361,452,0.0,0.0,0.0,0.0,0.0,
161,car,0.498,11,1378,325,1420,360,0.0,0.0,0.0,0.0,0.0,
161,car,0.464,2,1234,318,1268,342,0.0,0.0,0.0,0.0,0.0,
162,bus,0.836,1,1266,253,1374,361,0.0,0.0,0.0,0.0,0.0,
162,car,0.609,7,1426,323,1502,383,0.0,0.0,0.0,0.0,0.0,
162,person,0.805,3,295,254,366,451,0.0,0.0,0.0,0.0,0.0,
162,car,0.49,11,1379,324,1421,360,0.0,0.0,0.0,0.0,0.0,
162,car,0.381,2,1233,319,1266,342,0.0,0.0,0.0,0.0,0.0,
163,bus,0.849,1,1266,253,1374,361,0.0,0.0,0.0,0.0,0.0,
163,car,0.605,7,1426,324,1501,383,0.0,0.0,0.0,0.0,0.0,
163,person,0.781,3,300,255,372,451,0.0,0.0,0.0,0.0,0.0,
163,car,0.465,11,1380,325,1422,360,0.0,0.0,0.0,0.0,0.0,
163,car,0.365,2,1233,319,1265,342,0.0,0.0,0.0,0.0,0.0,
164,bus,0.858,1,1266,253,1374,361,0.0,0.0,0.0,0.0,0.0,
164,car,0.612,7,1425,324,1500,383,0.0,0.0,0.0,0.0,0.0,
164,person,0.8,3,305,257,377,451,0.0,0.0,0.0,0.0,0.0,
164,car,0.458,11,1381,325,1423,360,0.0,0.0,0.0,0.0,0.0,
165,bus,0.83,1,1265,253,1373,360,0.0,0.0,0.0,0.0,0.0,
165,car,0.62,7,1426,323,1502,383,0.0,0.0,0.0,0.0,0.0,
165,person,0.819,3,307,253,381,451,0.0,0.0,0.0,0.0,0.0,
165,car,0.438,11,1381,325,1423,360,0.0,0.0,0.0,0.0,0.0,
166,bus,0.827,1,1264,253,1371,360,0.0,0.0,0.0,0.0,0.0,
166,car,0.633,7,1428,323,1504,384,0.0,0.0,0.0,0.0,0.0,
166,person,0.857,3,309,254,382,451,0.0,0.0,0.0,0.0,0.0,
166,car,0.442,11,1382,325,1424,360,0.0,0.0,0.0,0.0,0.0,
167,bus,0.824,1,1264,254,1369,359,0.0,0.0,0.0,0.0,0.0,
167,car,0.636,7,1428,323,1505,384,0.0,0.0,0.0,0.0,0.0,
167,person,0.874,3,311,253,385,451,0.0,0.0,0.0,0.0,0.0,
167,car,0.437,11,1384,325,1425,360,0.0,0.0,0.0,0.0,0.0,
168,bus,0.813,1,1264,254,1368,358,0.0,0.0,0.0,0.0,0.0,
168,car,0.648,7,1428,323,1507,384,0.0,0.0,0.0,0.0,0.0,
168,person,0.818,3,313,255,386,450,0.0,0.0,0.0,0.0,0.0,
168,car,0.504,11,1371,324,1410,358,0.0,0.0,0.0,0.0,0.0,
169,bus,0.824,1,1263,254,1367,358,0.0,0.0,0.0,0.0,0.0,
169,car,0.65,7,1428,322,1508,384,0.0,0.0,0.0,0.0,0.0,
169,person,0.824,3,314,254,389,450,0.0,0.0,0.0,0.0,0.0,
169,car,0.545,11,1365,324,1404,357,0.0,0.0,0.0,0.0,0.0,
170,bus,0.817,1,1263,255,1365,357,0.0,0.0,0.0,0.0,0.0,
170,car,0.653,7,1428,322,1508,384,0.0,0.0,0.0,0.0,0.0,
170,person,0.839,3,318,252,392,449,0.0,0.0,0.0,0.0,0.0,
170,car,0.584,11,1362,323,1402,357,0.0,0.0,0.0,0.0,0.0,
171,bus,0.874,1,1263,256,1364,357,0.0,0.0,0.0,0.0,0.0,
171,car,0.648,7,1428,322,1508,384,0.0,0.0,0.0,0.0,0.0,
171,person,0.869,3,323,253,396,447,0.0,0.0,0.0,0.0,0.0,
171,car,0.6,11,1361,323,1400,358,0.0,0.0,0.0,0.0,0.0,
172,bus,0.875,1,1262,256,1363,357,0.0,0.0,0.0,0.0,0.0,
172,car,0.639,7,1428,323,1507,384,0.0,0.0,0.0,0.0,0.0,
172,person,0.869,3,329,252,400,446,0.0,0.0,0.0,0.0,0.0,
172,car,0.604,11,1361,323,1400,358,0.0,0.0,0.0,0.0,0.0,
173,bus,0.869,1,1261,256,1362,357,0.0,0.0,0.0,0.0,0.0,
173,car,0.637,7,1427,323,1507,384,0.0,0.0,0.0,0.0,0.0,
173,person,0.831,3,333,253,403,445,0.0,0.0,0.0,0.0,0.0,
173,car,0.611,11,1361,323,1399,358,0.0,0.0,0.0,0.0,0.0,
174,bus,0.864,1,1261,256,1361,357,0.0,0.0,0.0,0.0,0.0,
174,car,0.633,7,1427,323,1507,384,0.0,0.0,0.0,0.0,0.0,
174,person,0.81,3,336,254,405,445,0.0,0.0,0.0,0.0,0.0,
174,car,0.632,11,1361,323,1399,357,0.0,0.0,0.0,0.0,0.0,
175,bus,0.865,1,1260,257,1359,356,0.0,0.0,0.0,0.0,0.0,
175,car,0.629,7,1426,323,1506,384,0.0,0.0,0.0,0.0,0.0,
175,person,0.814,3,340,253,408,446,0.0,0.0,0.0,0.0,0.0,
175,car,0.626,11,1360,324,1398,357,0.0,0.0,0.0,0.0,0.0,
176,bus,0.862,1,1259,257,1358,356,0.0,0.0,0.0,0.0,0.0,
176,car,0.633,7,1426,323,1506,384,0.0,0.0,0.0,0.0,0.0,
176,person,0.828,3,342,254,410,445,0.0,0.0,0.0,0.0,0.0,
176,car,0.64,11,1360,324,1397,357,0.0,0.0,0.0,0.0,0.0,
177,bus,0.828,1,1258,256,1358,356,0.0,0.0,0.0,0.0,0.0,
177,car,0.63,7,1426,323,1506,384,0.0,0.0,0.0,0.0,0.0,
177,person,0.863,3,345,253,413,445,0.0,0.0,0.0,0.0,0.0,
177,car,0.623,11,1359,324,1397,357,0.0,0.0,0.0,0.0,0.0,
178,bus,0.791,1,1258,256,1357,356,0.0,0.0,0.0,0.0,0.0,
178,car,0.623,7,1426,323,1505,384,0.0,0.0,0.0,0.0,0.0,
178,person,0.837,3,347,252,416,446,0.0,0.0,0.0,0.0,0.0,
178,car,0.604,11,1360,325,1398,357,0.0,0.0,0.0,0.0,0.0,
179,bus,0.81,1,1258,256,1356,356,0.0,0.0,0.0,0.0,0.0,
179,car,0.617,7,1426,323,1505,384,0.0,0.0,0.0,0.0,0.0,
179,person,0.836,3,349,253,418,446,0.0,0.0,0.0,0.0,0.0,
179,car,0.608,11,1361,325,1398,357,0.0,0.0,0.0,0.0,0.0,
180,bus,0.775,1,1258,257,1355,355,0.0,0.0,0.0,0.0,0.0,
180,car,0.622,7,1425,323,1503,383,0.0,0.0,0.0,0.0,0.0,
180,person,0.826,3,351,254,420,446,0.0,0.0,0.0,0.0,0.0,
180,car,0.555,11,1362,325,1400,358,0.0,0.0,0.0,0.0,0.0,
181,bus,0.749,1,1256,257,1353,355,0.0,0.0,0.0,0.0,0.0,
181,car,0.634,7,1423,324,1500,383,0.0,0.0,0.0,0.0,0.0,
181,person,0.816,3,353,254,422,446,0.0,0.0,0.0,0.0,0.0,
181,car,0.519,11,1365,325,1402,358,0.0,0.0,0.0,0.0,0.0,
182,bus,0.754,1,1256,257,1353,355,0.0,0.0,0.0,0.0,0.0,
182,car,0.649,7,1423,324,1498,383,0.0,0.0,0.0,0.0,0.0,
182,person,0.815,3,357,255,425,444,0.0,0.0,0.0,0.0,0.0,
182,car,0.493,11,1368,325,1404,358,0.0,0.0,0.0,0.0,0.0,
183,bus,0.777,1,1256,258,1352,355,0.0,0.0,0.0,0.0,0.0,
183,car,0.629,7,1423,324,1497,382,0.0,0.0,0.0,0.0,0.0,
183,person,0.821,3,359,256,428,442,0.0,0.0,0.0,0.0,0.0,
183,car,0.481,11,1369,325,1404,358,0.0,0.0,0.0,0.0,0.0,
184,bus,0.767,1,1255,258,1351,354,0.0,0.0,0.0,0.0,0.0,
184,car,0.634,7,1423,324,1496,382,0.0,0.0,0.0,0.0,0.0,
184,person,0.846,3,363,256,431,441,0.0,0.0,0.0,0.0,0.0,
184,car,0.47,11,1370,325,1404,358,0.0,0.0,0.0,0.0,0.0,
185,bus,0.745,1,1254,258,1349,354,0.0,0.0,0.0,0.0,0.0,
185,car,0.638,7,1423,324,1495,382,0.0,0.0,0.0,0.0,0.0,
185,person,0.829,3,369,253,436,440,0.0,0.0,0.0,0.0,0.0,
185,car,0.469,11,1370,326,1404,358,0.0,0.0,0.0,0.0,0.0,
186,bus,0.771,1,1252,258,1348,354,0.0,0.0,0.0,0.0,0.0,
186,car,0.637,7,1423,324,1495,382,0.0,0.0,0.0,0.0,0.0,
186,person,0.838,3,375,252,441,438,0.0,0.0,0.0,0.0,0.0,
186,car,0.473,11,1371,326,1404,358,0.0,0.0,0.0,0.0,0.0,
187,bus,0.784,1,1252,258,1348,353,0.0,0.0,0.0,0.0,0.0,
187,car,0.644,7,1423,324,1495,382,0.0,0.0,0.0,0.0,0.0,
187,person,0.842,3,379,252,446,439,0.0,0.0,0.0,0.0,0.0,
187,car,0.458,11,1371,326,1404,358,0.0,0.0,0.0,0.0,0.0,
188,bus,0.807,1,1252,258,1347,353,0.0,0.0,0.0,0.0,0.0,
188,car,0.636,7,1424,324,1495,382,0.0,0.0,0.0,0.0,0.0,
188,person,0.861,3,383,254,448,437,0.0,0.0,0.0,0.0,0.0,
188,car,0.47,11,1372,326,1404,358,0.0,0.0,0.0,0.0,0.0,
189,bus,0.786,1,1251,258,1346,353,0.0,0.0,0.0,0.0,0.0,
189,car,0.64,7,1424,324,1494,382,0.0,0.0,0.0,0.0,0.0,
189,person,0.859,3,389,256,451,436,0.0,0.0,0.0,0.0,0.0,
189,car,0.467,11,1372,326,1404,358,0.0,0.0,0.0,0.0,0.0,
190,bus,0.787,1,1250,259,1345,352,0.0,0.0,0.0,0.0,0.0,
190,car,0.638,7,1424,324,1494,382,0.0,0.0,0.0,0.0,0.0,
190,person,0.819,3,394,258,456,437,0.0,0.0,0.0,0.0,0.0,
190,car,0.447,11,1372,326,1403,358,0.0,0.0,0.0,0.0,0.0,
191,bus,0.819,1,1248,259,1343,352,0.0,0.0,0.0,0.0,0.0,
191,car,0.644,7,1424,324,1494,382,0.0,0.0,0.0,0.0,0.0,
191,person,0.82,3,398,259,461,437,0.0,0.0,0.0,0.0,0.0,
191,car,0.432,11,1372,326,1403,358,0.0,0.0,0.0,0.0,0.0,
192,bus,0.85,1,1247,259,1342,352,0.0,0.0,0.0,0.0,0.0,
192,car,0.626,7,1423,324,1493,381,0.0,0.0,0.0,0.0,0.0,
192,person,0.82,3,400,259,464,437,0.0,0.0,0.0,0.0,0.0,
192,car,0.416,11,1371,327,1402,358,0.0,0.0,0.0,0.0,0.0,
193,bus,0.855,1,1245,259,1340,352,0.0,0.0,0.0,0.0,0.0,
193,car,0.629,7,1423,324,1494,382,0.0,0.0,0.0,0.0,0.0,
193,person,0.832,3,401,257,466,436,0.0,0.0,0.0,0.0,0.0,
193,car,0.411,11,1372,327,1402,358,0.0,0.0,0.0,0.0,0.0,
194,bus,0.87,1,1244,259,1340,352,0.0,0.0,0.0,0.0,0.0,
194,car,0.631,7,1424,323,1494,382,0.0,0.0,0.0,0.0,0.0,
194,person,0.808,3,403,256,468,436,0.0,0.0,0.0,0.0,0.0,
194,car,0.407,11,1371,327,1401,358,0.0,0.0,0.0,0.0,0.0,
195,bus,0.866,1,1244,259,1340,352,0.0,0.0,0.0,0.0,0.0,
195,car,0.631,7,1424,323,1494,382,0.0,0.0,0.0,0.0,0.0,
195,person,0.816,3,405,256,470,435,0.0,0.0,0.0,0.0,0.0,
195,car,0.395,11,1372,327,1401,358,0.0,0.0,0.0,0.0,0.0,
196,bus,0.837,1,1244,260,1339,352,0.0,0.0,0.0,0.0,0.0,
196,car,0.628,7,1424,323,1495,382,0.0,0.0,0.0,0.0,0.0,
196,person,0.794,3,408,257,473,436,0.0,0.0,0.0,0.0,0.0,
